"","text","favorited","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","retweeted","longitude","latitude"
"11","Hehehe, kumn ova!""@Kinbusorlah: See the way muslims are bringing food to our house :D""",FALSE,NA,2013-08-08 11:32:04,FALSE,NA,"365435237750145024",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>","kc_chardonnay",0,FALSE,NA,NA
"12","RT @Boity: Chardonnay &amp; Rainbow Cake with my @mantsoepout<U+2764><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><U+2764><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> http://t.co/a3Bbd8w1fO",FALSE,NA,2013-08-08 11:31:48,FALSE,NA,"365435170117005312",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","KingMartinIV",0,FALSE,NA,NA
"13","Tomorrow I'm going to have a nice glass of Chardonnay and wind down with a good book in the corner of the county:-)",FALSE,NA,2013-08-08 11:30:07,FALSE,NA,"365434747633152002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alan_and_Gabana",0,FALSE,NA,NA
"14","This was all inspired by a little Marvin Gaye and Chardonnay...",FALSE,NA,2013-08-08 11:30:05,FALSE,NA,"365434737503903746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StealthStowe",0,FALSE,NA,NA
"15","Just decided on @EastDellEstates Black Cab (for the heron of course) and @calamuswinery Barrel Kissed Chardonnay as wedding wines!",FALSE,NA,2013-08-08 11:29:51,FALSE,NA,"365434678318080000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jenn_oneil",0,FALSE,NA,NA
"16","@LilLakers JUST TO SET THE MOOD GIRL I BROUGHT SOME MARVIN GAYE AND CHARDONNAY SO JUST LET THE SONG PLAAAY",FALSE,"LilLakers",2013-08-08 11:28:28,FALSE,"365406914881925121","365434330921041920","259320825","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kirannx",0,FALSE,NA,NA
"17","RT @_barneywynne_: Just to set the mood girl i brought some marvin gaye and chardonnay",FALSE,NA,2013-08-08 11:28:05,FALSE,NA,"365434231964446720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","argxox",1,FALSE,NA,NA
"18","@TylerHickok was it inspired by a little Marvin gaye abs chardonnay?",FALSE,"TylerHickok",2013-08-08 11:27:22,FALSE,"365292178483855362","365434054344052737","335462004","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlakeCunning21",0,FALSE,NA,NA
"19","Just to set the mood girl i brought some marvin gaye and chardonnay",FALSE,NA,2013-08-08 11:26:57,FALSE,NA,"365433949746511872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_barneywynne_",1,FALSE,NA,NA
"20","RT @Tamgui: MT @Jdnrm: ""Some kind of meat, and a piss poor measure of Hamilton Chardonnay http://t.co/yNMFbZLHK1"" #LeedsVsSydney #LeedsTourÖ",FALSE,NA,2013-08-08 11:26:09,FALSE,NA,"365433748499611650",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Ms_Sharn",1,FALSE,NA,NA
"21","RT @vcveats: 446 Chardonnay http://t.co/ucSyVGev93 #winetourism",FALSE,NA,2013-08-08 11:25:28,FALSE,NA,"365433573592932352",NA,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>","WineHotelsColl",2,FALSE,NA,NA
"22","I can never eat a full packet of Co-op sea salt and Chardonnay wine vinegar flavour crisps. They're too intense.",FALSE,NA,2013-08-08 11:22:59,FALSE,NA,"365432949673435136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lynzi_89",0,FALSE,NA,NA
"23","Marvin Gaye and Chardonnay",FALSE,NA,2013-08-08 11:20:14,FALSE,NA,"365432260268261376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nkechixox_",0,FALSE,NA,NA
"24","I brought some Marvin Gaye and Chardonnay.",FALSE,NA,2013-08-08 11:19:18,FALSE,NA,"365432024552574978",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_ForeverThing",0,FALSE,NA,NA
"25","446 Chardonnay http://t.co/ucSyVGev93 #winetourism",FALSE,NA,2013-08-08 11:18:34,FALSE,NA,"365431838103183363",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","vcveats",2,FALSE,NA,NA
"26","RT @NowOnRadio1Xtra: <U+266B> Marvin &amp; Chardonnay (feat. Kanye West &amp; Roscoe Dash) - by Big Sean #bbc #radio1xtra",FALSE,NA,2013-08-08 11:17:43,FALSE,NA,"365431626496352256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_barneywynne_",1,FALSE,NA,NA
"27","<U+266B> Marvin &amp; Chardonnay (feat. Kanye West &amp; Roscoe Dash) - by Big Sean #bbc #radio1xtra",FALSE,NA,2013-08-08 11:17:03,FALSE,NA,"365431457574961152",NA,"<a href=""http://airflakes.com"" rel=""nofollow"">Airflakes.com</a>","NowOnRadio1Xtra",1,FALSE,NA,NA
"28","MT @Jdnrm: ""Some kind of meat, and a piss poor measure of Hamilton Chardonnay http://t.co/yNMFbZLHK1"" #LeedsVsSydney #LeedsTourismBoard",FALSE,NA,2013-08-08 11:15:15,FALSE,NA,"365431003247939585",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Tamgui",1,FALSE,NA,NA
"29","Blue eye Trevalla roasted fillet with Jerusalem artichoke, Jamon &amp; witlof w/ 2012 Hamilton Chardonnay #Aria http://t.co/AnFDxUmpdo",FALSE,NA,2013-08-08 11:13:46,FALSE,NA,"365430631905243136",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>","Jdnrm",0,FALSE,NA,NA
"30","7 am cocktails to start the trip! @stineyyyy homemade mimosas at the club #orangejuice #Chardonnay http://t.co/DuALwat7V6",FALSE,NA,2013-08-08 11:05:49,FALSE,NA,"365428630295289857",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","colie220",0,FALSE,NA,NA
"31","I dreamt that @gracehelbig cooked me dinner and insisted I drank Chardonnay to it. Why Chardonnay. And why were we sitting on a rock.",FALSE,NA,2013-08-08 11:02:12,FALSE,NA,"365427722148790272",NA,"web","swiftsgron",0,FALSE,NA,NA
"32","RT @FlashVino: Had a lot of customers asking what happened to old school big oaky buttery Chardonnay recently, my answer, you stopped buyinÖ",FALSE,NA,2013-08-08 10:52:29,FALSE,NA,"365425274113884160",NA,"web","jannedennis",3,FALSE,NA,NA
"33","Hey, Grannies, meditation and chardonnay!
http://t.co/yjsysb6UBy",FALSE,NA,2013-08-08 10:46:05,FALSE,NA,"365423666076454913",NA,"web","ohsostill",0,FALSE,NA,NA
"34","wine 2010 Fox Run Vineyards Chardonnay Reserve 750 mL by Fox Run Vineyards Buy new:  $15.99 (Visit the Hot New... http://t.co/klgpgcI8pH",FALSE,NA,2013-08-08 10:42:39,FALSE,NA,"365422800242094082",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","rceX",0,FALSE,NA,NA
"35","RT @majesticgul: Very exciting online exclusive the Eileen Hardy Chardonnay from Tasmania - very very good -  check out the website for detÖ",FALSE,NA,2013-08-08 10:42:03,FALSE,NA,"365422650102779905",NA,"<a href=""http://www.majestic.co.uk"" rel=""nofollow"">Majestic Wine</a>","majesticegr",1,FALSE,NA,NA
"36","Very exciting online exclusive the Eileen Hardy Chardonnay from Tasmania - very very good -  check out the website for details",FALSE,NA,2013-08-08 10:41:29,FALSE,NA,"365422505852289024",NA,"<a href=""http://www.majestic.co.uk"" rel=""nofollow"">Majestic Wine</a>","majesticgul",1,FALSE,NA,NA
"37","nothing like a racing game victory,and good music blasting in your earphones..and a beer or chardonnay--specially after reading alot or movi",FALSE,NA,2013-08-08 10:40:57,FALSE,NA,"365422371496148993",NA,"web","Lawrence0123",0,FALSE,NA,NA
"38","RT @WonderWines: Our #competition is still live if you fancy winning a bottle of Board Meeting Shiraz, Chardonnay &amp; Cabernet Rose!? https:/Ö",FALSE,NA,2013-08-08 10:39:33,FALSE,NA,"365422020973965315",NA,"web","mrsh1965",287,FALSE,NA,NA
"39","RT @champdenwhite: @JourneysEndWine Thanks for the support, glad you like the pictures. Had a bottle of your Chardonnay at the weekend. LovÖ",FALSE,NA,2013-08-08 10:34:31,FALSE,NA,"365420752150859778",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","JourneysEndWine",1,FALSE,NA,NA
"40","@champdenwhite A pleasure Colin and thank you for the support too. So pleased you enjoyed the Chardonnay. @waitrosewine",FALSE,"champdenwhite",2013-08-08 10:34:27,FALSE,"365420296259379200","365420736283803648","167407088","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","JourneysEndWine",0,FALSE,NA,NA
"41","RT @TheWineOak: #thewineoak #pouring #wine into a #wineglass #whitewine #chardonnay #spring http://t.co/m4wpihibKl",FALSE,NA,2013-08-08 10:33:53,FALSE,NA,"365420592402407424",NA,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>","CraftCocktail",1,FALSE,NA,NA
"42","@JourneysEndWine Thanks for the support, glad you like the pictures. Had a bottle of your Chardonnay at the weekend. Lovely. @waitrosewine",FALSE,"JourneysEndWine",2013-08-08 10:32:42,FALSE,"365415457743843330","365420296259379200","554991011","web","champdenwhite",1,FALSE,NA,NA
"43","But this girl. I don't drink hey! :/ RT @CurvyChoc_Brown: @PatrickShabangu I got a bottle of Chardonnay!!! Lets!!!",FALSE,NA,2013-08-08 10:30:50,FALSE,NA,"365419828065996801",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","PatrickShabangu",0,FALSE,NA,NA
"44","@PatrickShabangu I got a bottle od Chardonnay!!! Lets!!!",FALSE,"PatrickShabangu",2013-08-08 10:28:56,FALSE,"365415905615814660","365419349437202433","52414208","web","CurvyChoc_Brown",0,FALSE,NA,NA
"45","@LeopardLeapWine unwooded 2012 #chardonnay was my fave of the #wine tasting &amp; in all of #Franschhoek SAF. Zesty! http://t.co/zNtFOnIfVp",FALSE,"LeopardLeapWine",2013-08-08 10:28:47,FALSE,NA,"365419310547603456","67601424","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elybuk",0,FALSE,NA,NA
"46","I visited FROMM in 2007, Chardonnay stood out to me, old world style, very good! RTì@FrommWinery: @NickWineJournal nice praise, thanks Nickî",FALSE,"FrommWinery",2013-08-08 10:28:46,FALSE,"365312148215312386","365419307670315008","184918004","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NickWineJournal",0,FALSE,NA,NA
"47","RT @FlashVino: Had a lot of customers asking what happened to old school big oaky buttery Chardonnay recently, my answer, you stopped buyinÖ",FALSE,NA,2013-08-08 10:27:15,FALSE,NA,"365418926563266561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgeGoodBarGuide",3,FALSE,NA,NA
"48","Marvin Gaye and Chardonnay",FALSE,NA,2013-08-08 10:26:20,FALSE,NA,"365418695570370560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","___GOLDIE",0,FALSE,NA,NA
"49","RT @majesticwine: New! Super cool climate Tasmanian Chardonnay exclusive to http://t.co/RZNbPTEi1U. On trend and absolutely delicious! httpÖ",FALSE,NA,2013-08-08 10:25:40,FALSE,NA,"365418527001280513",NA,"<a href=""http://www.majestic.co.uk"" rel=""nofollow"">Majestic Wine</a>","majesticgul",1,FALSE,NA,NA
"50","Had a lot of customers asking what happened to old school big oaky buttery Chardonnay recently, my answer, you stopped buying it!",FALSE,NA,2013-08-08 10:23:23,FALSE,NA,"365417953694457856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlashVino",3,FALSE,NA,NA
"51","RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w",FALSE,NA,2013-08-08 10:19:11,FALSE,NA,"365416896872464385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nicereminders",19,FALSE,NA,NA
"52","New! Super cool climate Tasmanian Chardonnay exclusive to http://t.co/RZNbPTEi1U. On trend and absolutely delicious! http://t.co/3UtfDmKbjx",FALSE,NA,2013-08-08 10:18:16,FALSE,NA,"365416664264740865",NA,"web","majesticwine",1,FALSE,NA,NA
"53","#wine #icebucket #work #rose #white #colour #pinotgrigio #sauvignon #blanc #chardonnay http://t.co/YenLNfPfih",FALSE,NA,2013-08-08 10:17:59,FALSE,NA,"365416593116762112",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jessinthewild",0,FALSE,NA,NA
"54","Today's Special! Cockle Linguine - Juicy cockles w/ garlic, chilli, parsley, tossed through pasta w/ butter &amp; organic Chardonnay white wine!",FALSE,NA,2013-08-08 10:15:27,FALSE,NA,"365415956102660096",NA,"web","JamiesItalianIE",0,FALSE,NA,NA
"55","@TascaWine an extremely delicious Chardonnay <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>",FALSE,"TascaWine",2013-08-08 10:13:03,FALSE,"365342225451855872","365415350826831874","589915757","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adam_pache",0,FALSE,NA,NA
"56","#thewineoak #pouring #wine into a #wineglass #whitewine #chardonnay #spring http://t.co/m4wpihibKl",FALSE,NA,2013-08-08 10:11:05,FALSE,NA,"365414858302296064",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheWineOak",1,FALSE,NA,NA
"57","RT @DeBortoliWines: ""@vitibit:Hello Chardonnay, did you not get the memo? #itsstillwinter @DeBortoliWines #huntervalley http://t.co/va5YFIoÖ",FALSE,NA,2013-08-08 10:10:17,FALSE,NA,"365414654312325120",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","PrinthieWines",2,FALSE,NA,NA
"58","RT @bubblexxxmag: Mz.Chardonnay | BubbleShake http://t.co/ODWgM2cIr8",FALSE,NA,2013-08-08 10:01:47,FALSE,NA,"365412515653484544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MzChardonnay87",1,FALSE,NA,NA
"59","Chardonnay has got me feelin nice",FALSE,NA,2013-08-08 10:01:44,FALSE,NA,"365412504043655168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KohdeeeN",0,FALSE,NA,NA
"60","Good morning #tunbridgewells! Come and try some catena alta, a fine wine Chardonnay from Argentina!",FALSE,NA,2013-08-08 09:40:19,FALSE,NA,"365407113054388224",NA,"<a href=""http://www.majestic.co.uk"" rel=""nofollow"">Majestic Wine</a>","majestictun",0,FALSE,NA,NA
"61","I've just seen the email about the Eileen Hardy Chardonnay...really good quality wine that. It's got my coveted stamp of approval.",FALSE,NA,2013-08-08 09:40:17,FALSE,NA,"365407103889833985",NA,"<a href=""http://www.majestic.co.uk"" rel=""nofollow"">Majestic Wine</a>","majesticsunn",0,FALSE,NA,NA
"62","On the tasting counter: Wine of the Week Catena Alta Chardonnay 2010, Mendoza http://t.co/JDBaE0TdQj",FALSE,NA,2013-08-08 09:39:16,FALSE,NA,"365406850243506176",NA,"<a href=""http://www.majestic.co.uk"" rel=""nofollow"">Majestic Wine</a>","majestictun",0,FALSE,NA,NA
"63","@JinkxMonsoon Normally, I'd take the milkshake, but after this week at work, I'll take the chardonnay! Xo!",FALSE,"JinkxMonsoon",2013-08-08 09:38:53,FALSE,"365362684377591808","365406753757741056","627949093","web","LisaF1163",0,FALSE,NA,NA
"64","#Chardonnay Ayyyyy",FALSE,NA,2013-08-08 09:38:23,FALSE,NA,"365406626544500736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KohdeeeN",0,FALSE,NA,NA
"65","On the tasting counter:  Septimo DÌa Chardonnay 2012, Mendoza http://t.co/XBjnwd4rA6",FALSE,NA,2013-08-08 09:37:36,FALSE,NA,"365406429735157761",NA,"<a href=""http://www.majestic.co.uk"" rel=""nofollow"">Majestic Wine</a>","majesticshe",0,FALSE,NA,NA
"66","RT @DonJon: ì@irishtexan0881: @DonJon  You would love Chicken Chardonnay with a cream mushroom sauce.î

nah no dairy",FALSE,NA,2013-08-08 09:35:51,FALSE,NA,"365405988930592768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaMouff",6,FALSE,NA,NA
"67","Just to set the mood, girl  i brought some marvin gaye and Chardonnay",FALSE,NA,2013-08-08 09:33:53,FALSE,NA,"365405492840894465",NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume†for†Android</a>","kee_folarin",0,FALSE,NA,NA
"68","CHARDONNAY IS SO GROSSE",FALSE,NA,2013-08-08 09:30:46,FALSE,NA,"365404708959031296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArthurSoltys",0,FALSE,NA,NA
"69","Spanish white #wine? Try our #chardonnay SOLAR DE URBEZO, very well valued internationally http://t.co/PmOLps4snY http://t.co/ItsFBSHvRS",FALSE,NA,2013-08-08 09:30:11,FALSE,NA,"365404561269194753",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","UrbezoWines",0,FALSE,NA,NA
"70","RT @JinkxMonsoon: This is how Jinkx double fists: chocolate milkshake and a polite glass of Chardonnay. http://t.co/DuD04ylk5w",FALSE,NA,2013-08-08 09:22:14,FALSE,NA,"365402563652227072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaleidocakes",19,FALSE,NA,NA
"71","RT @LindsRocksGreen: Well I can tell by this empty bottle of Chardonnay that it is bed time",FALSE,NA,2013-08-08 09:21:50,FALSE,NA,"365402461093117952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elfeceselking",2,FALSE,NA,NA
"72","There are few mental cobwebs a 10km run can't clear. And it leaves you feeling smug. Now for some Chardonnay with lunch and @kerrywhitcomb",FALSE,NA,2013-08-08 09:21:39,FALSE,NA,"365402416297938945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NicAtt",0,FALSE,NA,NA
"73","The video for Black Skinhead is really odd though... o.O",FALSE,NA,2013-08-08 09:16:17,FALSE,NA,"365401065509761025",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Mz_Chardonnay",3,FALSE,NA,NA
"74","RT @DonJon: ì@irishtexan0881: @DonJon  You would love Chicken Chardonnay with a cream mushroom sauce.î

nah no dairy",FALSE,NA,2013-08-08 09:16:04,FALSE,NA,"365401009394155520",NA,"web","EvaMaurin2",6,FALSE,NA,NA
"75","On the tasting counter:  Mountain View Chardonnay 2012, Luis Felipe Edwards, Central Valley http://t.co/hLByCRdsTT",FALSE,NA,2013-08-08 09:10:42,FALSE,NA,"365399658442395648",NA,"<a href=""http://www.majestic.co.uk"" rel=""nofollow"">Majestic Wine</a>","majesticbrh",0,FALSE,NA,NA
"76","@PolperroNews Just reminiscing... The Chardonnay is taking its toll!! Cheers.",FALSE,"PolperroNews",2013-08-08 09:08:56,FALSE,"365391582750453760","365399216194985984","559429415","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anoniphone",0,FALSE,NA,NA
"77","RT @DonJon: ì@irishtexan0881: @DonJon  You would love Chicken Chardonnay with a cream mushroom sauce.î

nah no dairy",FALSE,NA,2013-08-08 09:08:18,FALSE,NA,"365399055985160192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nauranadif",6,FALSE,NA,NA
"78","RT @DonJon: ì@irishtexan0881: @DonJon  You would love Chicken Chardonnay with a cream mushroom sauce.î

nah no dairy",FALSE,NA,2013-08-08 09:01:01,FALSE,NA,"365397224072556545",NA,"web","rowanthewarrior",6,FALSE,NA,NA
"79","#drinking #chardonnay #evansandtate #jimbeam #honey #couplethings #endofmyworkweek #ilovelife #21stglass http://t.co/KXgbRAQfsB",FALSE,NA,2013-08-08 08:59:23,FALSE,NA,"365396813802508288",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KloesaurusRex",0,FALSE,NA,NA
"80","it's a black fly in your chardonnay",FALSE,NA,2013-08-08 08:56:29,FALSE,NA,"365396083901349888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harrypls",0,FALSE,NA,NA
"81","RT @DonJon: ì@irishtexan0881: @DonJon  You would love Chicken Chardonnay with a cream mushroom sauce.î

nah no dairy",FALSE,NA,2013-08-08 08:53:02,FALSE,NA,"365395216347312128",NA,"web","irishtexan0881",6,FALSE,NA,NA
"82","@justinmccurry Canned Chardonnay is my favourite bit of your last tweet. I am sure there would be outrage in France at reading that.",FALSE,"justinmccurry",2013-08-08 08:48:43,FALSE,"365385673164853250","365394129062068224","47005268","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","InsideJapan",0,FALSE,NA,NA
"83","I'm on the phone with you. ó weirdo lol http://t.co/8P1RiQeJPZ",FALSE,NA,2013-08-08 08:45:26,FALSE,NA,"365393302813548544",NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>","Sipp_ChardonNAY",0,FALSE,NA,NA
"84","Faaaaaaarrr too much Chardonnay last night!! #ropey",FALSE,NA,2013-08-08 08:43:19,FALSE,NA,"365392771147776001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JackWa789",0,FALSE,NA,NA
"85","Guess what I'm doing. ó what you doing? http://t.co/6xbzVKGTiE",FALSE,NA,2013-08-08 08:41:21,FALSE,NA,"365392274038849536",NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>","Sipp_ChardonNAY",0,FALSE,NA,NA
"86","RT @onikanomaraj: Chardonnay is legit
#carname",FALSE,NA,2013-08-08 08:40:14,FALSE,NA,"365391995184758784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mr_twenty7",1,FALSE,NA,NA
"87","Chardonnay and Courtney pissed me off today.. Fam or not, I aint messing with them no more",FALSE,NA,2013-08-08 08:39:55,FALSE,NA,"365391915048386561",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","ImirBailey_4",0,FALSE,NA,NA
"88","@dirty_14 @RitaPanahi Chardonnay from Footballer's Wives an exception?",FALSE,"dirty_14",2013-08-08 08:34:03,FALSE,"365375913371770880","365390438787584000","164457692","web","MarkBoric",0,FALSE,NA,NA
"89","Southern Fusion in Buckhead is Horseradish Grill - Chardonnay &amp; Shrimp &amp; Grits http://t.co/F6z6rWemwc",FALSE,NA,2013-08-08 08:30:46,FALSE,NA,"365389609879879680",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","HorseradishATL",1,FALSE,NA,NA
"90","RT @DonJon: ì@irishtexan0881: @DonJon  You would love Chicken Chardonnay with a cream mushroom sauce.î

nah no dairy",FALSE,NA,2013-08-08 08:27:52,FALSE,NA,"365388881614475264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bilbo_bagginsss",6,FALSE,NA,NA
"91","ì@irishtexan0881: @DonJon  You would love Chicken Chardonnay with a cream mushroom sauce.î

nah no dairy",FALSE,"irishtexan0881",2013-08-08 08:25:26,FALSE,"365221555606790144","365388269506142210","55853364","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonJon",6,FALSE,NA,NA
